Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,DT41J_Celsius,Fluence_n_cm2
F,0.04,0.74,0.6,0.012,287.0,24.88888888888889,4.619e+18
F,0.04,0.74,0.6,0.012,287.0,19.27777777777778,4.619e+18
F,0.04,0.74,0.6,0.012,287.0,38.61111111111112,4.385e+19
F,0.04,0.74,0.6,0.012,287.0,12.833333333333334,4.385e+19
W,0.03,0.56,1.4,0.005,287.0,4.388888888888889,4.619e+18
W,0.03,0.56,1.4,0.005,287.0,14.666666666666666,4.385e+19
P,0.15,0.52,1.32,0.01,291.1111111111111,10.0,7.27e+17
P,0.15,0.52,1.32,0.01,291.1111111111111,24.444444444444443,7.27e+17
P,0.15,0.52,1.32,0.01,292.22222222222223,26.11111111111111,1.03e+19
P,0.15,0.52,1.32,0.01,292.22222222222223,29.444444444444443,1.46e+19
P,0.15,0.52,1.32,0.01,292.22222222222223,39.44444444444444,1.03e+19
P,0.15,0.52,1.32,0.01,292.22222222222223,24.444444444444443,1.46e+19
P,0.15,0.52,1.32,0.01,292.22222222222223,12.22222222222222,4.28e+18
P,0.15,0.52,1.32,0.01,292.22222222222223,-2.7777777777777777,4.28e+18
W,0.27,0.58,1.49,0.016,291.1111111111111,55.55555555555556,7.27e+17
W,0.27,0.58,1.49,0.016,292.22222222222223,80.55555555555556,1.03e+19
W,0.27,0.58,1.49,0.016,292.22222222222223,96.66666666666669,1.46e+19
P,0.096,0.58,1.4,0.009,290.0,13.055555555555555,3.03e+18
P,0.096,0.58,1.4,0.009,290.0,18.555555555555557,3.03e+18
P,0.096,0.58,1.4,0.009,290.0,29.38888888888889,2.15e+19
W,0.045,0.083,1.33,0.004,290.0,7.333333333333334,3.03e+18
W,0.045,0.083,1.33,0.004,290.0,8.944444444444445,2.15e+19
F,0.03,0.73,1.33,0.007,293.3333333333333,3.111111111111107,3.88e+18
F,0.03,0.73,1.33,0.007,289.44444444444446,21.05555555555556,1.17e+19
F,0.03,0.73,1.33,0.007,290.0,13.333333333333329,1.98e+19
F,0.03,0.73,1.33,0.007,293.3333333333333,-8.777777777777779,3.88e+18
F,0.03,0.73,1.33,0.007,289.44444444444446,16.27777777777778,1.17e+19
F,0.03,0.73,1.33,0.007,290.0,20.61111111111111,1.98e+19
W,0.04,0.67,1.44,0.015,293.3333333333333,9.666666666666668,3.88e+18
W,0.04,0.67,1.44,0.015,289.44444444444446,16.555555555555557,1.17e+19
W,0.04,0.67,1.44,0.015,290.0,27.22222222222222,1.98e+19
F,0.057,0.77,1.38,0.013,288.8888888888889,-5.333333333333332,3.88e+18
F,0.057,0.77,1.38,0.013,288.8888888888889,-5.333333333333332,1.15e+19
F,0.057,0.77,1.38,0.013,288.8888888888889,2.555555555555557,2.07e+19
F,0.057,0.77,1.38,0.013,288.8888888888889,-0.0555555555555535,3.88e+18
F,0.057,0.77,1.38,0.013,288.8888888888889,18.77777777777778,1.15e+19
F,0.057,0.77,1.38,0.013,288.8888888888889,18.38888888888889,2.07e+19
W,0.04,0.64,1.45,0.011,288.8888888888889,-0.4444444444444464,3.88e+18
W,0.04,0.64,1.45,0.011,288.8888888888889,14.499999999999998,1.15e+19
W,0.04,0.64,1.45,0.011,288.8888888888889,13.166666666666664,2.07e+19
P,0.14,0.55,1.35,0.007,275.55555555555554,15.0,1.52e+17
W,0.2,0.33,1.49,0.01,275.55555555555554,15.555555555555555,1.52e+17
F,0.04,0.86,0.71,0.011,292.0,9.0,9.71e+18
F,0.04,0.86,0.71,0.011,292.0,12.0,1.36e+19
F,0.04,0.85,0.75,0.01,292.0,17.0,9.71e+18
F,0.04,0.85,0.75,0.01,292.0,18.0,1.36e+19
W,0.09,0.05,1.98,0.011,292.0,34.0,9.71e+18
W,0.09,0.05,1.98,0.011,292.0,40.0,1.36e+19
P,0.1,0.18,1.42,0.016,298.8888888888889,-13.88888888888889,1.5e+18
P,0.1,0.18,1.42,0.016,298.8888888888889,37.22222222222222,2.3e+19
P,0.1,0.18,1.42,0.016,298.8888888888889,83.88888888888889,1.07e+20
P,0.1,0.18,1.42,0.016,298.8888888888889,31.11111111111111,7.1e+18
P,0.1,0.18,1.42,0.016,298.8888888888889,58.333333333333336,2.27e+19
W,0.27,0.1,1.25,0.014,298.8888888888889,27.22222222222222,1.5e+18
W,0.27,0.1,1.25,0.014,298.8888888888889,78.33333333333333,7.1e+18
W,0.27,0.1,1.25,0.014,298.8888888888889,68.33333333333333,2.27e+19
P,0.2,0.54,1.31,0.01,283.8888888888889,71.05555555555556,3.02e+18
P,0.2,0.54,1.31,0.01,283.8888888888889,65.72222222222221,6.2e+18
P,0.2,0.54,1.31,0.01,283.8888888888889,82.05555555555556,9.54e+18
P,0.2,0.54,1.31,0.01,283.8888888888889,78.72222222222221,2.1e+19
P,0.2,0.54,1.31,0.01,283.8888888888889,76.66666666666666,3.02e+18
P,0.2,0.54,1.31,0.01,283.8888888888889,73.38888888888889,6.2e+18
P,0.2,0.54,1.31,0.01,283.8888888888889,100.1111111111111,9.54e+18
P,0.2,0.54,1.31,0.01,283.8888888888889,92.7222222222222,2.1e+19
W,0.26,0.62,1.37,0.018,283.8888888888889,88.77777777777777,3.02e+18
W,0.26,0.62,1.37,0.018,283.8888888888889,91.61111111111111,6.2e+18
W,0.26,0.62,1.37,0.018,283.8888888888889,103.55555555555556,9.54e+18
W,0.26,0.62,1.37,0.018,283.8888888888889,99.16666666666666,2.1e+19
P,0.05,0.56,1.32,0.01,283.8888888888889,13.333333333333332,6.1e+18
P,0.05,0.56,1.32,0.01,283.8888888888889,31.111111111111114,2.62e+19
P,0.05,0.56,1.32,0.01,283.8888888888889,39.888888888888886,3.68e+19
P,0.05,0.56,1.32,0.01,283.8888888888889,10.11111111111111,6.1e+18
P,0.05,0.56,1.32,0.01,283.8888888888889,25.83333333333333,2.62e+19
P,0.05,0.56,1.32,0.01,283.8888888888889,35.44444444444444,3.68e+19
P,0.05,0.56,1.32,0.01,283.8888888888889,54.44444444444444,5.58e+19
P,0.05,0.56,1.32,0.01,283.8888888888889,58.05555555555556,5.58e+19
W,0.08,0.07,1.17,0.008,283.8888888888889,3.222222222222221,6.1e+18
W,0.08,0.07,1.17,0.008,283.8888888888889,14.777777777777777,2.62e+19
W,0.08,0.07,1.17,0.008,283.8888888888889,3.3333333333333286,3.68e+19
W,0.08,0.07,1.17,0.008,283.8888888888889,12.999999999999996,5.58e+19
P,0.12,0.56,1.5,0.01,276.6666666666667,10.494444444444444,4.06e+17
F,0.05,0.73,0.69,0.01,292.22222222222223,15.944444444444445,4.09e+18
F,0.05,0.73,0.69,0.01,289.44444444444446,10.166666666666664,1.49e+19
F,0.05,0.73,0.69,0.01,290.0,27.5,2.2599999999999996e+19
F,0.05,0.73,0.69,0.01,292.22222222222223,10.333333333333336,4.09e+18
F,0.05,0.73,0.69,0.01,289.44444444444446,30.333333333333336,1.49e+19
F,0.05,0.73,0.69,0.01,290.0,16.388888888888893,2.2599999999999996e+19
W,0.026,0.71,1.48,0.011,292.22222222222223,2.8888888888888893,4.09e+18
W,0.026,0.71,1.48,0.011,289.44444444444446,22.27777777777778,1.49e+19
W,0.026,0.71,1.48,0.011,290.0,28.11111111111111,2.2599999999999996e+19
F,0.07,0.65,1.18,0.005,293.3333333333333,-2.6666666666666714,4.0600000000000005e+18
F,0.07,0.65,1.18,0.005,289.44444444444446,1.3888888888888855,1.21e+19
F,0.07,0.65,1.18,0.005,289.44444444444446,8.277777777777775,2.18e+19
F,0.07,0.65,1.18,0.005,293.3333333333333,11.333333333333329,4.0600000000000005e+18
F,0.07,0.65,1.18,0.005,289.44444444444446,17.83333333333333,1.21e+19
F,0.07,0.65,1.18,0.005,289.44444444444446,21.944444444444443,2.18e+19
W,0.03,0.65,1.34,0.01,293.3333333333333,4.833333333333336,4.0600000000000005e+18
W,0.03,0.65,1.34,0.01,289.44444444444446,16.0,1.21e+19
W,0.03,0.65,1.34,0.01,289.44444444444446,30.111111111111114,2.18e+19
F,0.09,0.845,0.725,0.008,294.44444444444446,-11.11111111111111,2.92e+18
F,0.09,0.845,0.725,0.008,294.44444444444446,8.266666666666666,1.31e+19
F,0.09,0.845,0.725,0.008,294.44444444444446,15.872222222222222,2.31e+19
F,0.09,0.845,0.725,0.008,294.44444444444446,7.777777777777778,2.92e+18
F,0.09,0.845,0.725,0.008,294.44444444444446,25.03333333333333,1.31e+19
F,0.09,0.845,0.725,0.008,294.44444444444446,25.9,2.31e+19
W,0.049,0.725,1.85,0.012,294.44444444444446,0.0,2.92e+18
W,0.049,0.725,1.85,0.012,294.44444444444446,9.933333333333334,1.31e+19
W,0.049,0.725,1.85,0.012,294.44444444444446,13.911111111111111,2.31e+19
P,0.081,0.61,1.393,0.012,294.44444444444446,11.666666666666666,3.3e+18
P,0.081,0.61,1.393,0.012,294.44444444444446,25.0,1.15e+19
P,0.081,0.61,1.393,0.012,294.44444444444446,22.794444444444444,2.25e+19
P,0.081,0.61,1.393,0.012,294.44444444444446,17.22222222222222,3.3e+18
P,0.081,0.61,1.393,0.012,294.44444444444446,28.33333333333333,1.15e+19
P,0.081,0.61,1.393,0.012,294.44444444444446,33.394444444444446,2.25e+19
W,0.042,0.153,1.163,0.008,294.44444444444446,-18.33333333333333,3.3e+18
W,0.042,0.153,1.163,0.008,294.44444444444446,17.77777777777778,1.15e+19
W,0.042,0.153,1.163,0.008,294.44444444444446,32.23333333333333,2.25e+19
P,0.12,0.64,1.29,0.011,287.22222222222223,36.55555555555556,5e+18
P,0.12,0.64,1.29,0.011,287.22222222222223,61.72222222222222,1.91e+19
P,0.12,0.64,1.29,0.011,287.22222222222223,60.83333333333333,1.91e+19
P,0.12,0.64,1.29,0.011,286.6666666666667,54.77777777777778,2.2e+19
P,0.12,0.64,1.29,0.011,286.6666666666667,70.55555555555554,2.2e+19
W,0.18,0.16,1.05,0.014,287.22222222222223,28.0,5e+18
W,0.18,0.16,1.05,0.014,287.22222222222223,57.61111111111111,1.91e+19
W,0.18,0.16,1.05,0.014,286.6666666666667,43.33333333333333,2.2e+19
P,0.133,0.66,1.21,0.005,287.77777777777777,45.0,8.25e+18
P,0.133,0.66,1.21,0.005,287.22222222222223,60.0,1.95e+19
P,0.133,0.66,1.21,0.005,287.22222222222223,57.22222222222222,1.95e+19
P,0.133,0.66,1.21,0.005,286.6666666666667,75.33333333333333,2.44e+19
W,0.21,0.06,1.167,0.013,287.77777777777777,37.22222222222222,8.25e+18
W,0.21,0.06,1.167,0.013,287.22222222222223,43.888888888888886,1.95e+19
W,0.21,0.06,1.167,0.013,286.6666666666667,38.72222222222222,2.44e+19
P,0.14,0.49,1.4,0.009,280.0,32.77777777777778,2.67e+18
P,0.14,0.49,1.4,0.009,280.0,47.77777777777778,8.31e+18
P,0.14,0.49,1.4,0.009,280.0,54.44444444444444,1.2e+19
P,0.14,0.49,1.4,0.009,280.0,58.888888888888886,1.84e+19
P,0.14,0.49,1.4,0.009,280.0,33.888888888888886,2.67e+18
P,0.14,0.49,1.4,0.009,280.0,58.333333333333336,8.31e+18
P,0.14,0.49,1.4,0.009,280.0,61.11111111111112,1.2e+19
P,0.14,0.49,1.4,0.009,280.0,52.77777777777778,1.84e+19
W,0.27,0.74,1.33,0.023,280.0,38.888888888888886,2.67e+18
W,0.27,0.74,1.33,0.023,280.0,101.66666666666669,1.2e+19
W,0.27,0.74,1.33,0.023,280.0,60.0,1.84e+19
P,0.11,0.58,1.285,0.017,282.77777777777777,31.11111111111111,2.38e+18
P,0.11,0.58,1.285,0.017,282.77777777777777,45.55555555555556,6.64e+18
P,0.11,0.58,1.285,0.017,283.3333333333333,50.55555555555556,1.02e+19
P,0.11,0.58,1.285,0.017,283.3333333333333,53.333333333333336,1.58e+19
P,0.11,0.58,1.285,0.017,282.77777777777777,43.333333333333336,2.38e+18
P,0.11,0.58,1.285,0.017,282.77777777777777,56.66666666666666,6.64e+18
P,0.11,0.58,1.285,0.017,283.3333333333333,62.22222222222222,1.02e+19
P,0.11,0.58,1.285,0.017,283.3333333333333,76.11111111111111,1.58e+19
W,0.053,0.965,1.375,0.02,282.77777777777777,23.33333333333333,2.38e+18
W,0.053,0.965,1.375,0.02,282.77777777777777,25.0,6.64e+18
W,0.053,0.965,1.375,0.02,283.3333333333333,37.22222222222222,1.02e+19
W,0.053,0.965,1.375,0.02,283.3333333333333,28.88888888888889,1.58e+19
P,0.06,0.55,1.32,0.005,292.77777777777777,-3.2777777777777786,3.13e+18
P,0.06,0.55,1.32,0.005,291.6666666666667,13.944444444444445,1.18e+19
P,0.06,0.55,1.32,0.005,291.6666666666667,9.055555555555555,2.32e+19
P,0.06,0.55,1.32,0.005,291.6666666666667,14.38888888888889,3.08e+19
P,0.06,0.55,1.32,0.005,292.77777777777777,14.499999999999998,3.13e+18
P,0.06,0.55,1.32,0.005,291.6666666666667,25.944444444444443,1.18e+19
P,0.06,0.55,1.32,0.005,291.6666666666667,25.11111111111111,2.32e+19
P,0.06,0.55,1.32,0.005,291.6666666666667,17.11111111111111,3.08e+19
W,0.03,0.06,1.28,0.005,292.77777777777777,36.77777777777778,3.13e+18
W,0.03,0.06,1.28,0.005,291.6666666666667,19.444444444444443,1.18e+19
W,0.03,0.06,1.28,0.005,291.6666666666667,25.666666666666664,2.32e+19
W,0.03,0.06,1.28,0.005,291.6666666666667,27.61111111111111,3.08e+19
F,0.087,0.64,1.26,0.017,262.0,83.0,4.94e+19
F,0.087,0.64,1.26,0.017,265.0,49.0,2.14e+19
F,0.087,0.64,1.26,0.017,264.0,53.0,3.2400000000000004e+19
F,0.087,0.64,1.26,0.017,262.0,104.1380117854128,6.74e+19
F,0.087,0.64,1.26,0.017,262.0,146.0,1.13e+20
F,0.09,0.65,1.27,0.01,262.9186574027526,149.6900432462222,1.084e+20
F,0.09,0.65,1.27,0.01,262.9186574027526,142.2675888288712,1.161e+20
F,0.09,0.65,1.27,0.01,255.0,41.25880402523386,5.4e+18
F,0.09,0.65,1.27,0.01,255.7274479500957,51.71047120322781,1.213e+19
F,0.09,0.65,1.27,0.01,260.20953860733687,59.33432066439016,2.272e+19
F,0.09,0.65,1.27,0.01,261.1990243840401,110.16677166197611,6.943e+19
F,0.09,0.65,1.27,0.01,265.0,109.51249757105812,6.134e+19
F,0.09,0.65,1.27,0.01,262.1157321289414,103.24510454570584,3.96e+19
F,0.09,0.65,1.27,0.01,262.3380568491908,139.51249757105813,9.225e+19
W,0.11,0.095,1.42,0.017,262.9186574027526,73.39188965113698,4.8e+19
W,0.11,0.095,1.42,0.017,255.0,54.39312553782447,1.2e+19
W,0.11,0.095,1.42,0.017,255.7274479500957,78.46268505373169,2.763e+19
W,0.11,0.095,1.42,0.017,261.1990243840401,65.5486984234681,3.081e+19
W,0.11,0.095,1.42,0.017,265.0,91.339506992143,6.13e+19
F,0.07,0.61,1.22,0.015,262.0,45.11537012841359,1.74e+19
F,0.09,0.63,1.29,0.009,262.0,42.83562846699421,2.11e+19
F,0.08,0.62,1.27,0.01,262.0,30.371907409409445,1.94e+19
F,0.08,0.62,1.27,0.01,262.0,48.6006857303374,2.09e+19
P,0.029,0.6,1.48,0.005,278.3333333333333,10.0,8.4e+17
W,0.072,0.76,1.7,0.012,278.3333333333333,-15.555555555555555,8.4e+17
P,0.05,0.59,1.36,0.006,292.22222222222223,3.722222222222221,3.18e+18
P,0.05,0.59,1.36,0.006,292.77777777777777,3.888888888888889,1.49e+19
P,0.05,0.59,1.36,0.006,292.22222222222223,11.944444444444446,3.18e+18
P,0.05,0.59,1.36,0.006,292.77777777777777,14.27777777777778,1.49e+19
W,0.04,0.22,1.33,0.004,292.77777777777777,9.611111111111114,1.49e+19
W,0.04,0.22,1.33,0.004,292.22222222222223,-7.444444444444443,3.18e+18
P,0.065,0.62,1.36,0.014,293.3333333333333,0.8888888888888893,3.17e+18
P,0.065,0.62,1.36,0.014,293.3333333333333,13.0,3.17e+18
W,0.03,0.072,1.37,0.011,293.3333333333333,0.0,3.17e+18
P,0.21,0.758,1.278,0.009,275.0,35.55555555555556,2.4e+17
P,0.21,0.758,1.278,0.009,275.0,34.44444444444444,2.8e+17
P,0.17,0.64,1.478,0.011,275.0,13.94,2.79e+17
P,0.03,0.65,1.375,0.012,275.0,11.78,3.8e+17
P,0.03,0.65,1.375,0.012,275.0,-3.78,4.9e+17
P,0.16,0.62,1.41,0.014,275.0,23.06,3.82e+17
P,0.16,0.62,1.41,0.014,275.0,19.28,4.79e+17
P,0.11,0.6,1.42,0.015,275.0,11.39,3.11e+17
P,0.11,0.61,1.43,0.013,275.0,16.61,3.74e+17
P,0.11,0.61,1.43,0.013,275.0,23.83,4.54e+17
P,0.22,0.51,1.37,0.018,275.0,36.33,3.02e+17
P,0.172,0.584,1.16,0.018,275.0,22.33,3.78e+17
P,0.172,0.584,1.16,0.018,275.0,29.67,4.68e+17
P,0.17,0.52,1.315,0.015,275.0,25.56,2.93e+17
W,0.23,0.75,1.36,0.014,275.0,40.56,3.29e+17
W,0.2,1.05,1.33,0.019,275.0,55.0,4.08e+17
W,0.2,1.05,1.33,0.019,275.0,55.89,5.17e+17
W,0.29,0.69,1.575,0.016,275.0,67.72,3.97e+17
W,0.29,0.69,1.575,0.016,275.0,67.0,4.9299999999999994e+17
W,0.059,0.93,1.32,0.009,275.0,13.11,2.93e+17
W,0.11,0.24,1.485,0.015,275.0,7.06,4.06e+17
W,0.11,0.24,1.485,0.015,275.0,6.22,5.04e+17
W,0.27,0.06,1.29,0.016,275.0,32.39,3.13e+17
W,0.26,0.56,1.54,0.014,275.0,47.5,3.22e+17
W,0.01,0.9,1.33,0.012,275.0,-14.67,4.09e+17
W,0.01,0.9,1.33,0.012,275.0,8.72,5.26e+17
P,0.2,0.54,1.3,0.008,294.44444444444446,21.666666666666668,1.05e+18
P,0.2,0.54,1.3,0.008,291.6666666666667,64.44444444444444,6.56e+18
P,0.2,0.54,1.3,0.008,292.22222222222223,56.66666666666666,7.5e+18
P,0.2,0.54,1.3,0.008,291.1111111111111,64.44444444444444,1.08e+19
W,0.41,0.1,1.65,0.021,294.44444444444446,17.77777777777778,1.05e+18
W,0.41,0.1,1.65,0.021,291.6666666666667,62.77777777777778,6.56e+18
W,0.41,0.1,1.65,0.021,292.22222222222223,54.44444444444444,7.5e+18
W,0.41,0.1,1.65,0.021,291.1111111111111,65.55555555555556,1.08e+19
W,0.36,0.7,1.55,0.014,291.1111111111111,113.88888888888889,6.09e+18
W,0.22,0.59,1.45,0.016,291.1111111111111,78.66111111111111,6.09e+18
W,0.22,0.59,1.45,0.016,291.1111111111111,94.21666666666668,1.59e+19
W,0.39,0.58,1.63,0.018,291.1111111111111,70.0,1.59e+19
W,0.22,0.6,1.55,0.021,291.1111111111111,93.33333333333331,6.09e+18
W,0.22,0.6,1.55,0.021,291.1111111111111,76.66666666666667,1.59e+19
P,0.17,0.61,1.54,0.015,274.0,13.88888888888889,1.3e+17
P,0.17,0.61,1.54,0.015,274.0,35.55555555555556,3.22e+17
P,0.1,0.2,1.42,0.01,280.55555555555554,22.77777777777778,2.59e+18
P,0.1,0.2,1.42,0.01,280.55555555555554,21.11111111111111,4.63e+18
P,0.1,0.2,1.42,0.01,280.55555555555554,22.77777777777778,1.55e+19
P,0.12,0.2,1.37,0.01,280.55555555555554,42.22222222222222,4.63e+18
P,0.12,0.2,1.37,0.01,280.55555555555554,38.333333333333336,1.55e+19
P,0.12,0.2,1.37,0.01,280.55555555555554,40.0,2.28e+19
P,0.12,0.2,1.46,0.013,280.55555555555554,30.0,4.63e+18
P,0.12,0.2,1.46,0.013,280.55555555555554,28.33333333333333,1.55e+19
W,0.205,0.044,1.304,0.018,280.55555555555554,56.11111111111112,2.59e+18
W,0.205,0.044,1.304,0.018,280.55555555555554,62.77777777777778,2.28e+19
P,0.15,0.65,1.35,0.01,277.77777777777777,23.88888888888889,4.9e+17
P,0.15,0.65,1.35,0.01,277.77777777777777,40.95000000000001,1.1e+18
W,0.023,0.936,1.25,0.01,277.77777777777777,2.2222222222222223,4.9e+17
W,0.023,0.936,1.25,0.01,277.77777777777777,8.38888888888889,1.1e+18
F,0.04,0.77,0.68,0.004,292.77777777777777,-2.2222222222222223,1.28e+19
F,0.02,0.81,0.63,0.011,292.77777777777777,-6.111111111111111,1.96e+18
F,0.02,0.81,0.63,0.011,292.77777777777777,-2.2222222222222223,5.92e+18
F,0.02,0.81,0.63,0.011,292.77777777777777,20.55555555555556,1.28e+19
F,0.02,0.81,0.63,0.011,292.22222222222223,2.7777777777777777,9.62e+18
F,0.063,0.73,1.3,0.009,291.1111111111111,-3.9111111111111065,1.14e+19
P,0.14,0.5,1.42,0.01,291.1111111111111,16.427777777777777,1.7100000000000003e+18
P,0.12,0.5,1.35,0.01,292.22222222222223,24.694444444444443,1.68e+18
P,0.12,0.5,1.35,0.01,292.22222222222223,21.65555555555556,1.74e+18
P,0.06,0.59,1.49,0.006,291.1111111111111,2.6111111111111125,1.14e+19
W,0.22,0.63,1.705,0.014,292.77777777777777,59.44444444444444,1.96e+18
W,0.22,0.63,1.705,0.014,292.77777777777777,60.55555555555556,5.92e+18
W,0.22,0.63,1.705,0.014,292.77777777777777,90.55555555555556,1.28e+19
W,0.22,0.63,1.705,0.014,292.22222222222223,78.88888888888889,9.62e+18
W,0.22,0.63,1.705,0.014,292.77777777777777,119.14444444444445,1.16e+19
W,0.27,0.59,1.45,0.011,291.1111111111111,76.66666666666667,6.63e+18
W,0.32,0.59,1.47,0.016,291.1111111111111,105.55555555555556,6.63e+18
W,0.28,0.63,1.68,0.015,292.22222222222223,66.0611111111111,1.68e+18
W,0.28,0.63,1.68,0.015,292.22222222222223,60.02222222222221,1.74e+18
W,0.35,0.6,1.57,0.013,291.1111111111111,98.51666666666664,1.14e+19
W,0.16,0.18,1.05,0.014,291.1111111111111,28.58888888888889,1.14e+19
W,0.39,0.58,1.63,0.018,291.1111111111111,76.11111111111111,6.63e+18
W,0.22,0.6,1.55,0.021,291.1111111111111,92.38888888888889,1.14e+19
W,0.29,0.56,1.63,0.017,291.1111111111111,105.67777777777778,1.14e+19
P,0.081,0.481,1.445,0.01,284.44444444444446,4.444444444444445,2.8299999999999995e+18
P,0.081,0.481,1.445,0.01,283.3333333333333,25.0,1.05e+19
P,0.081,0.481,1.445,0.01,282.77777777777777,17.544444444444444,1.36e+19
W,0.196,1.0,1.347,0.013,284.44444444444446,62.77777777777778,2.8299999999999995e+18
W,0.196,1.0,1.347,0.013,283.3333333333333,130.0,1.05e+19
W,0.196,1.0,1.347,0.013,282.77777777777777,113.59444444444443,1.36e+19
P,0.14,0.662,1.255,0.009,285.0,37.22222222222222,3.3e+18
P,0.14,0.662,1.255,0.009,285.0,60.55555555555556,9.06e+18
P,0.14,0.662,1.255,0.009,285.0,61.66666666666666,1.53e+19
P,0.14,0.662,1.255,0.009,285.0,69.95555555555556,2.38e+19
P,0.14,0.662,1.255,0.009,285.0,40.55555555555556,3.3e+18
P,0.14,0.662,1.255,0.009,285.0,54.44444444444444,9.06e+18
P,0.14,0.662,1.255,0.009,285.0,60.55555555555556,1.53e+19
P,0.14,0.662,1.255,0.009,285.0,61.727777777777774,2.38e+19
W,0.219,0.871,1.403,0.015,285.0,96.11111111111111,3.3e+18
W,0.219,0.871,1.403,0.015,285.0,112.77777777777776,9.06e+18
W,0.219,0.871,1.403,0.015,285.0,117.22222222222224,1.53e+19
W,0.219,0.871,1.403,0.015,285.0,124.73333333333332,2.38e+19
F,0.05,0.76,1.34,0.011,287.0,24.0,1.79e+19
F,0.05,0.76,1.34,0.011,287.0,31.5,3.07e+19
F,0.05,0.76,1.34,0.011,287.0,59.0,6.480000000000001e+19
F,0.05,0.76,1.34,0.011,287.0,83.1,1.2e+20
W,0.051,0.98,1.17,0.015,287.0,6.4,1.3799999999999998e+19
W,0.051,0.98,1.17,0.015,287.0,29.6,2.2599999999999996e+19
W,0.051,0.98,1.17,0.015,287.0,36.2,4.95e+19
W,0.051,0.98,1.17,0.015,287.0,92.0,8.6e+19
F,0.05,0.74,1.4,0.007,295.0,1.4,1.33e+19
F,0.05,0.74,1.4,0.007,295.0,29.6,2.8e+19
F,0.05,0.74,1.4,0.007,295.0,44.3,5.44e+19
F,0.04,0.77,1.46,0.007,295.0,20.1,1.33e+19
F,0.04,0.77,1.46,0.007,295.0,21.4,2.8e+19
F,0.04,0.77,1.46,0.007,295.0,39.9,5.44e+19
W,0.08,0.84,1.11,0.015,295.0,28.7,3.7e+19
W,0.08,0.84,1.11,0.015,295.0,50.2,7.2e+19
W,0.08,0.84,1.11,0.015,295.0,24.2,1.54e+19
W,0.08,0.84,1.11,0.015,295.0,48.2,5.1e+19
P,0.19,0.465,1.19,0.008,285.55555555555554,-20.55555555555556,1.1999999999999998e+16
P,0.19,0.465,1.19,0.008,285.55555555555554,27.77777777777778,9.5e+18
P,0.19,0.465,1.19,0.008,285.55555555555554,56.66666666666666,2e+19
P,0.19,0.465,1.19,0.008,285.55555555555554,47.22222222222222,4.29e+19
P,0.19,0.465,1.19,0.008,276.1111111111111,-12.22222222222222,5.21e+16
P,0.133,0.537,1.645,0.008,276.1111111111111,-1.6666666666666667,9260000000000000.0
P,0.133,0.537,1.645,0.008,285.55555555555554,28.88888888888889,7.11e+18
P,0.133,0.537,1.645,0.008,285.55555555555554,27.22222222222222,1.36e+19
P,0.133,0.537,1.645,0.008,276.1111111111111,0.0,2.7e+16
P,0.133,0.537,1.645,0.008,285.55555555555554,56.66666666666666,1.86e+19
P,0.133,0.537,1.645,0.008,276.1111111111111,3.888888888888889,7.100000000000001e+16
W,0.212,0.345,1.78,0.009,276.1111111111111,-5.555555555555555,9260000000000000.0
W,0.212,0.345,1.78,0.009,285.55555555555554,75.55555555555556,7.11e+18
W,0.212,0.345,1.78,0.009,285.55555555555554,56.11111111111112,1.36e+19
W,0.212,0.345,1.78,0.009,285.55555555555554,77.22222222222223,1.61e+19
W,0.212,0.345,1.78,0.009,276.1111111111111,-4.444444444444445,7.100000000000001e+16
W,0.35,0.73,1.75,0.013,285.55555555555554,110.0,7.11e+18
W,0.35,0.73,1.75,0.013,285.55555555555554,112.22222222222224,1.36e+19
W,0.35,0.73,1.75,0.013,285.55555555555554,143.88888888888889,1.08e+19
P,0.1,0.56,1.4,0.015,283.3333333333333,98.72222222222224,7.22e+19
P,0.1,0.56,1.4,0.015,283.3333333333333,112.33333333333331,8.52e+19
P,0.1,0.56,1.4,0.015,283.3333333333333,89.83333333333333,7.22e+19
P,0.1,0.56,1.4,0.015,283.3333333333333,99.05555555555556,8.52e+19
P,0.1,0.56,1.4,0.015,284.44444444444446,37.77777777777778,6.18e+18
P,0.1,0.56,1.4,0.015,282.77777777777777,59.44444444444444,1.75e+19
P,0.1,0.56,1.4,0.015,282.77777777777777,71.66666666666667,3.09e+19
P,0.1,0.56,1.4,0.015,283.3333333333333,81.66666666666667,4.8e+19
P,0.1,0.56,1.4,0.015,284.44444444444446,40.0,6.18e+18
P,0.1,0.56,1.4,0.015,282.77777777777777,56.66666666666666,1.75e+19
P,0.1,0.56,1.4,0.015,282.77777777777777,62.77777777777778,3.09e+19
P,0.1,0.56,1.4,0.015,283.3333333333333,83.88888888888889,4.8e+19
W,0.14,0.19,1.06,0.016,283.3333333333333,65.27777777777777,7.22e+19
W,0.14,0.19,1.06,0.016,283.3333333333333,63.05555555555556,8.52e+19
W,0.14,0.19,1.06,0.016,284.44444444444446,41.11111111111112,6.18e+18
W,0.14,0.19,1.06,0.016,282.77777777777777,39.44444444444444,1.75e+19
W,0.14,0.19,1.06,0.016,282.77777777777777,48.333333333333336,3.09e+19
W,0.14,0.19,1.06,0.016,283.3333333333333,53.333333333333336,4.8e+19
